id,scientific_name,presence_start,presence_end,presence_score,start,end,floor_to_peak,loudness
563730,Junco hyemalis,10.0,16.0,0.2885346738405005,10.0,16.0,0.11017909196889243,-28.298458032937546
826168,Zonotrichia leucophrys,40.0,46.0,0.6020170699718386,41.84235827664399,47.84235827664399,0.008619050546701451,-19.828216146703003
452512,Spinus psaltria,176.0,182.0,0.5894342106442119,175.96081632653062,181.96081632653062,0.10541422661278292,-20.43616479625682
191962,Sayornis nigricans,6.0,12.0,0.6031794714373211,6.03718820861678,12.03718820861678,0.05825430190641386,-25.521209659361702
410910,Passer domesticus,2.0,8.0,0.007459161023414412,3.0882539682539685,9.08825396825397,0.08190607513747622,-39.57165666526821
165361,Setophaga coronata,2.0,8.0,0.5854397226384905,2.2291156462585033,8.229115646258503,0.10094008431350954,-39.587035478730506
266834,Spinus psaltria,12.0,18.0,0.4195158973249584,12.0,18.0,0.3956654927890127,-35.86861774601906
195051,Leiothlypis celata,140.0,146.0,0.5869263687799142,140.0,146.0,0.008986038403679954,-18.12449643783446
219951,Spinus psaltria,22.0,28.0,0.5425889632816231,21.78031746031746,27.78031746031746,0.09056324214190135,-35.14496830416562
801700,Melozone crissalis,28.0,34.0,0.6045603059058965,29.396462585034012,35.396462585034016,0.0020934789377840177,-14.044742994701215
963191,Setophaga coronata,12.0,18.0,0.4626902981206427,14.280272108843537,20.280272108843537,0.014357285275997144,-12.416001837413232
562174,Melozone crissalis,24.0,30.0,0.6043227661487668,24.636371882086166,30.636371882086166,0.017485113224042816,-22.505132362934553
543757,Sayornis nigricans,8.0,14.0,0.5942340950633204,8.0,14.0,0.15772716359346986,-41.875567383679126
984681,Junco hyemalis,16.0,22.0,0.5851246755743442,18.901043083900227,24.901043083900227,0.13245419704854,-17.527343301099677
129779,Leiothlypis celata,38.0,44.0,0.5646683559861294,40.56526077097506,46.56526077097506,0.1777473529134184,-27.540388521559425
217613,Leiothlypis celata,8.0,14.0,0.5516603849828243,8.0,14.0,0.03021998990317929,-13.527159659533003
727533,Leiothlypis celata,62.0,68.0,0.4841742724786664,64.43537414965986,70.43537414965986,0.0330385098942433,-19.28398625824974
192892,Leiothlypis celata,13.0,19.0,-0.005193754684093386,13.0,19.0,0.15319567522321112,-52.070807610015976
657981,Leiothlypis celata,32.0,38.0,0.5632723126733719,32.0,38.0,0.4172697663015766,-39.46561474228528
125802,Melozone crissalis,48.0,54.0,0.5318949740639952,47.67056689342404,53.67056689342404,0.016147661491403002,-32.39076531300217
277124,Poecile rufescens,2.0,8.0,0.6044956584309422,1.9736961451247166,7.973696145124716,0.0249183466638138,-22.858930763384443
247781,Junco hyemalis,72.0,78.0,0.509383808734805,72.0,78.0,0.05673274559753082,-25.220762296825097
482309,Melozone crissalis,26.0,32.0,0.6037171081055042,26.749387755102042,32.74938775510204,0.03684702042899463,-23.36299192581531
328187,Setophaga coronata,15.0,21.0,0.04616015196539635,15.0,21.0,0.30603658244490733,-27.53295532579117
601090,Junco hyemalis,6.0,12.0,0.31386627464793443,6.176507936507937,12.176507936507937,0.9451891839245532,-33.85237129810966
921017,Spinus psaltria,22.0,28.0,0.01829442555128142,22.0,28.0,0.8027344009392681,-41.53356818192216
714310,Sayornis nigricans,30.0,36.0,0.5852628835411959,30.859319727891158,36.85931972789116,0.23126543440583988,-31.140244073808134
899363,Setophaga townsendi,46.0,52.0,0.5060169757885294,46.41668934240363,52.41668934240363,0.551342238123044,-26.955054371433633
109655,Poecile rufescens,28.0,34.0,0.6041570790978364,28.0,34.0,0.0355755286454466,-18.472891392326524
477168,Melozone crissalis,0.0,6.0,0.6012128425198932,2.2291156462585033,8.229115646258503,0.028487059119417405,-23.531810623288894
714311,Sayornis nigricans,14.0,20.0,0.5333746477615001,13.328253968253968,19.328253968253968,0.12341512379434529,-24.036444147156015
395413,Leiothlypis celata,0.0,6.0,-0.0001926753929881162,0.16253968253968254,6.162539682539682,0.11799667028889588,-49.09861554184183
315207,Leiothlypis celata,0.0,6.0,0.5179990349813949,0.046439909297052155,6.046439909297052,0.0753720796799179,-22.8553288978905
399567,Leiothlypis celata,20.0,26.0,0.36214849270533683,19.89950113378685,25.89950113378685,0.12931500966373838,-30.25017554257227
125803,Melozone crissalis,4.0,10.0,0.5696461450221926,4.0,10.0,0.04435463003951566,-34.329260161036224
611725,Zonotrichia leucophrys,0.0,6.0,0.2340860845044601,0.046439909297052155,6.046439909297052,0.02052330517692407,-28.88830549538747
942770,Sayornis nigricans,0.0,6.0,0.5395754447076903,0.046439909297052155,6.046439909297052,0.06221743960227694,-24.04370586474914
894444,Setophaga coronata,0.0,6.0,0.595211342323658,0.046439909297052155,6.046439909297052,0.10300024763968198,-42.595314914842255
114348,Setophaga townsendi,52.0,58.0,0.2860666307252506,52.128798185941044,58.128798185941044,0.13695989041486956,-28.729874450796675
116239,Spinus psaltria,14.0,20.0,0.46436039782887273,14.0,20.0,0.3606961749135387,-32.59568533160496
420583,Setophaga townsendi,8.0,14.0,0.5726695448853248,8.0,14.0,0.48111168547705097,-34.57576363720207
156184,Setophaga townsendi,18.0,24.0,0.4331107621276101,18.0,24.0,0.029607137055389834,-13.18233910345218
195681,Spinus psaltria,8.0,14.0,0.36686302037086593,8.0,14.0,0.27545863834079537,-40.60105543406245
963190,Setophaga coronata,2.0,8.0,0.2991742398156676,3.4133333333333336,9.413333333333334,0.07238970825977313,-16.36619130200057
184175,Zonotrichia leucophrys,24.0,30.0,0.5772258584755797,24.0,30.0,0.009437136894198077,-15.46615463665597
533306,Sayornis nigricans,22.0,28.0,0.6044533252716064,22.0,28.0,0.38566682591688123,-22.628384100043114
599338,Zonotrichia leucophrys,98.0,104.0,0.5950972895289576,99.61360544217688,105.61360544217688,0.020925074301022095,-24.704698714648355
175615,Passer domesticus,22.0,28.0,0.224025571199004,22.0,28.0,0.4838148064927373,-37.074830955194216
576855,Melozone crissalis,18.0,24.0,0.6035100831541904,18.599183673469387,24.599183673469387,0.022088435321137682,-23.48993361945971
898134,Setophaga coronata,36.0,42.0,0.6006505323010821,36.0,42.0,0.02820165570166143,-21.632277894819556
156219,Setophaga townsendi,8.0,14.0,0.21966752609194712,8.916462585034013,14.916462585034013,0.2144326263386609,-26.86080972376496
528242,Sayornis nigricans,24.0,30.0,0.37289708159690677,24.0,30.0,0.2839697666064229,-31.925517314837183
484157,Leiothlypis celata,16.0,22.0,0.0643096629010383,16.0,22.0,0.08325774217009635,-25.279475114368502
349430,Junco hyemalis,18.0,24.0,0.5422666959984358,18.320544217687075,24.320544217687075,0.16137040706100061,-49.73194406853561
678359,Spinus psaltria,10.0,16.0,0.5043134453684784,10.0,16.0,0.36697440922724983,-58.52022552364825
818088,Spinus psaltria,25.0,31.0,0.34199544219949907,25.21687074829932,31.21687074829932,0.0391090811938261,-22.430844724654545
174937,Zonotrichia leucophrys,0.0,6.0,0.5125174550122993,0.046439909297052155,6.046439909297052,0.314913156699017,-37.43542333793644
272326,Spinus psaltria,0.0,6.0,0.22580349999804825,0.046439909297052155,6.046439909297052,0.5095069449997391,-39.95717141984727
649147,Poecile rufescens,8.0,14.0,0.5871660420454518,7.7090249433106575,13.709024943310657,0.01267472304269336,-15.656366779295643
234401,Passer domesticus,0.0,6.0,0.0,0.046439909297052155,6.046439909297052,0.24721884035813693,-35.78110596273406
195920,Leiothlypis celata,6.0,12.0,0.4130759942670201,6.292607709750567,12.292607709750566,0.00496871427077276,-18.510681383355596
670261,Passer domesticus,95.0,101.0,-0.0068674281802634865,96.64145124716553,102.64145124716553,0.6358539431043809,-26.01776686346255
282599,Spinus psaltria,36.0,42.0,0.1735478116329326,36.0,42.0,0.08122639115685405,-42.2542828164143
536501,Melozone crissalis,42.0,48.0,0.6044469240099885,44.04825396825397,50.04825396825397,0.0032260638239675933,-17.988926629696277
692227,Poecile rufescens,36.0,42.0,0.6004600081332894,35.59619047619048,41.59619047619048,0.056999199029031666,-23.310741604722363
640361,Setophaga coronata,40.0,46.0,0.580588983934979,40.0,46.0,0.04027647183437446,-18.44637049802514
963189,Setophaga coronata,56.0,62.0,0.4225484189945598,56.076190476190476,62.076190476190476,0.07184309842664326,-31.914184019712106
358134,Passer domesticus,0.0,6.0,0.09057220729977584,0.046439909297052155,6.046439909297052,0.7091865975075087,-27.788855699569
636426,Junco hyemalis,0.0,6.0,0.4077482265095378,0.046439909297052155,6.046439909297052,0.013932569334085,-22.2911430154105
156189,Setophaga townsendi,22.0,28.0,0.3213307373225689,22.0,28.0,0.4907815544242058,-39.480949465828154
703310,Spinus psaltria,16.0,22.0,0.3018012749421042,16.0,22.0,0.097950107592304,-21.691010936899666
611728,Zonotrichia leucophrys,10.0,16.0,0.5134183944657791,11.609977324263038,17.60997732426304,0.018655889946741416,-19.91562965017226
535140,Junco hyemalis,1.0,7.0,-0.005934319328949895,1.509297052154195,7.509297052154195,0.7495264586771543,-60.19796376368839
532149,Leiothlypis celata,12.0,18.0,0.14989554622145584,12.0,18.0,0.1704494622558241,-27.951810407563276
401018,Sayornis nigricans,44.0,50.0,0.6046223862226618,44.0,50.0,0.040491414041053,-13.35378547265933
665526,Spinus psaltria,38.0,44.0,0.40989542193710804,39.59002267573696,45.59002267573696,0.08817989218723958,-32.87161422315684
339904,Melozone crissalis,10.0,16.0,0.602322545162467,10.495419501133787,16.49541950113379,0.35056275892752203,-24.605435796636332
706081,Leiothlypis celata,21.0,27.0,0.0,21.0,27.0,0.701137653664606,-29.79672091838353
413434,Sayornis nigricans,2.0,8.0,0.601546476053637,2.0,8.0,0.16242829144978008,-37.583094419071
360643,Passer domesticus,1.0,7.0,-0.03121846885052184,0.7198185941043084,6.719818594104308,0.2909446848448358,-43.156611458973465
398846,Passer domesticus,206.0,212.0,0.27948463604200713,206.0,212.0,0.15309254636615796,-27.54467900171767
364425,Poecile rufescens,30.0,36.0,0.6045449029567629,29.512562358276643,35.51256235827664,0.010579146969321907,-19.253736470927006
691317,Junco hyemalis,26.0,32.0,0.2874807840169862,26.0,32.0,0.1543682887029593,-24.304915205907506
193983,Leiothlypis celata,18.0,24.0,0.576739210808693,17.368526077097506,23.368526077097506,0.004099011249465408,-8.80927159854335
282605,Spinus psaltria,52.0,58.0,0.46331820654314615,52.0,58.0,0.5018551657807603,-62.192333679635205
962123,Setophaga coronata,2.0,8.0,0.21286062502063985,2.0,8.0,0.28954687207927593,-19.2525081466655
921026,Spinus psaltria,8.0,14.0,0.42180931533491883,8.0,14.0,0.6798117909555654,-27.05437550022617
535141,Junco hyemalis,82.0,88.0,0.3176286672783452,81.64136054421769,87.64136054421769,0.2562514831450011,-64.59503596089755
167396,Passer domesticus,14.0,20.0,0.4177280316605817,14.0,20.0,0.16403912324181047,-27.088608627856104
910748,Spinus psaltria,26.0,32.0,0.4779345495409743,26.656507936507936,32.656507936507936,0.007755219020123695,-20.153024048273988
305597,Leiothlypis celata,14.0,20.0,0.4903973666734473,14.0,20.0,0.18091039234628314,-42.10492776368783
167433,Passer domesticus,0.0,6.0,0.4134279196258894,0.046439909297052155,6.046439909297052,0.8337479091063691,-23.21011631870139
512267,Setophaga townsendi,18.0,24.0,0.5929453372955322,19.342222222222222,25.342222222222222,0.03476748618607332,-21.624304069612606
